ID,Pendiente,Tiempo,Velocidad
1,0.000000,1,1.448554
2,0.000000,1,0.836075
3,0.332726,2,0.540986
4,0.000000,1,0.837551
5,0.000000,1,0.684299
6,0.000000,1,1.740427
7,0.008279,58,0.749743
8,0.000000,2,0.241936
9,0.000000,1,0.483116
10,0.000000,2,0.241558
11,0.000000,1,1.874034
12,0.000000,2,1.920067
13,0.000000,1,1.184854
14,0.000000,1,1.671516
15,0.033948,2,5.302179
16,0.000000,1,3.345577
17,0.000000,1,8.023777
18,0.000000,1,15.059984
19,0.013228,2,13.607010
20,0.000000,1,17.263530
21,0.017905,1,20.105644
22,0.000000,2,11.352953
23,0.015471,1,23.269954
24,0.000000,2,21.246813
25,0.009424,2,19.100052
26,0.000000,1,18.422752
27,0.000000,1,18.534596
28,0.033390,1,10.781777
29,0.000000,2,9.161350
30,0.000000,1,26.042065
31,0.015979,1,22.529920
32,0.008409,2,21.404639
33,0.000000,1,17.546213
34,0.000000,1,21.304609
35,0.000000,2,13.337494
36,0.000000,1,24.724858
37,0.009456,2,19.035592
38,0.009550,2,18.848200
39,0.009808,2,18.352732
40,0.000000,1,18.422752
41,0.000000,1,16.377458
42,0.009582,2,18.784591
43,0.000000,2,19.924706
44,0.000000,1,19.812362
45,0.019086,1,18.862330
46,0.009550,2,18.848201
47,0.000000,1,18.305802
48,0.000000,1,20.550496
49,0.017208,1,20.920921
50,0.000000,2,20.620157
51,0.017840,1,20.179037
52,0.000000,1,20.165224
53,0.008502,2,21.172063
54,0.000000,1,21.669631
55,0.000000,1,20.045146
56,0.000000,2,19.299744
57,0.000000,2,19.850020
58,0.000000,1,20.791807
59,-0.017525,1,20.542597
60,0.000000,1,20.692408
61,0.000000,2,19.604475
62,0.000000,1,19.786532
63,0.000000,1,19.910390
64,0.000000,1,18.194753
65,0.000000,2,17.206439
66,0.000000,2,20.804175
67,0.000000,1,20.419042
68,0.000000,2,20.364185
69,0.000000,1,20.692408
70,0.000000,2,20.179035
71,-0.008658,2,20.790409
72,0.000000,1,20.045146
73,0.000000,1,21.163507
74,0.000000,2,19.924708
75,0.000000,1,20.419042
76,0.000000,1,19.412446
77,0.009292,2,19.370880
78,0.000000,1,20.419042
79,0.000000,2,19.350542
80,0.009456,2,19.035594
81,0.000000,2,18.860170
82,0.000000,2,18.100127
83,0.017959,1,20.045146
84,0.000000,1,20.045146
85,0.000000,2,19.418076
86,0.009437,2,19.074647
87,0.022688,1,15.867569
88,0.000000,2,15.237302
89,0.018941,1,19.006646
90,0.000000,1,15.144818
91,0.014957,1,24.069650
92,0.017002,2,10.587013
93,0.018217,1,19.761559
94,0.023859,1,30.177043
95,0.009034,2,19.924709
96,0.019245,1,18.706540
97,0.018251,2,19.725413
98,0.000000,1,19.412449
99,0.018301,2,19.670812
100,0.009188,2,19.591360
101,0.000000,1,20.276471
102,0.000000,2,19.742809
103,0.000000,1,20.286774
104,0.000000,2,20.043695
105,0.000000,1,20.045146
106,0.000000,2,20.296523
107,0.000000,1,21.295840
108,0.000000,2,19.600384
109,0.000000,2,19.604477
110,0.000000,2,20.288597
111,0.000000,2,20.866397
112,-0.016860,1,21.352914
113,0.000000,1,21.204367
114,0.000000,1,20.920925
115,0.000000,2,21.107833
116,0.000000,2,20.922313
117,0.000000,1,20.692408
118,0.000000,1,20.323544
119,0.000000,1,19.444763
120,0.000000,2,19.035596
121,0.000000,2,19.532671
122,0.000000,1,19.943388
123,-0.008899,2,20.226087
124,0.000000,2,20.618748
125,0.008778,2,20.505967
126,0.000000,1,21.204367
127,0.017208,1,20.920925
128,0.000000,2,20.989355
129,0.000000,1,21.798925
130,0.008709,2,20.668685
131,0.000000,2,21.668292
132,0.000000,2,21.547494
133,0.000000,1,21.798925
134,0.000000,2,22.605403
135,0.000000,2,21.415347
136,0.000000,1,20.045149
137,0.000000,1,19.812366
138,0.000000,1,20.179040
139,0.000000,2,20.065225
140,0.009258,2,19.441768
141,-0.008898,2,20.230083
142,0.000000,2,19.860701
143,-0.009063,2,19.860701
144,0.000000,1,20.692411
145,0.000000,2,19.739862
146,0.000000,2,19.918091
147,-0.009287,2,19.382103
148,0.000000,2,18.501017
149,0.000000,1,18.422755
150,0.000000,1,19.037128
151,0.000000,1,18.037476
152,0.000000,2,16.731506
