ID,Pendiente,Tiempo,Velocidad
1,0.000000,23,0.096326
2,0.000000,2,2.382016
3,0.000000,1,3.387110
4,0.000000,2,4.018885
5,0.000000,2,3.755835
6,0.000000,1,5.744941
7,0.000000,2,2.121608
8,0.000000,1,1.448557
9,0.000000,1,1.184854
10,0.000000,2,1.321952
11,0.000000,2,0.800055
12,0.000000,1,0.482450
13,0.000000,2,1.528927
14,0.000000,1,2.213924
15,0.000000,1,1.080284
16,0.000000,2,0.241558
17,0.000000,3,0.161291
18,0.000000,9,0.436446
19,0.000000,2,2.467089
20,0.000000,1,5.142175
21,0.000000,2,4.506752
22,0.000000,2,1.507073
23,0.000000,1,1.671520
24,0.000000,1,0.836075
25,0.000000,1,3.021631
26,0.031059,2,5.795399
27,0.000000,1,13.531014
28,0.000000,1,5.322251
29,-0.013367,2,13.466326
30,0.000000,1,15.337660
31,-0.011272,2,15.968405
32,0.000000,1,14.522674
33,0.000000,2,15.301600
34,0.000000,1,14.345316
35,0.000000,1,13.889736
36,0.000000,2,16.698852
37,-0.010755,2,16.737140
38,0.010755,2,16.737140
39,-0.011074,2,16.254101
40,-0.020794,2,17.312639
41,-0.020508,1,17.553989
42,-0.032838,2,16.444521
43,-0.024281,1,14.826236
44,-0.024281,1,14.826236
45,-0.026791,2,13.437121
46,0.000000,1,10.567548
47,-0.025271,2,7.122735
48,0.000000,1,15.261606
49,0.000000,1,5.322251
50,0.000000,1,16.522574
51,0.000000,1,5.683892
52,-0.030327,1,11.870737
53,-0.039156,2,13.790840
54,-0.049798,1,14.458464
55,-0.024899,1,14.458464
56,-0.036049,2,14.979596
57,-0.042823,2,16.813456
58,-0.019172,1,18.777668
59,-0.027771,2,19.444709
60,-0.036372,2,19.795376
61,-0.043721,2,20.585122
62,-0.034049,1,21.146173
63,-0.042192,2,21.330823
64,-0.049810,2,21.682296
65,-0.054594,2,23.079571
66,-0.045060,1,23.968084
67,-0.043593,1,24.774660
68,-0.055633,1,25.883888
69,-0.088392,2,26.472857
70,0.000000,1,26.252136
71,0.000000,1,26.190007
72,-0.006541,2,27.518337
73,-0.012965,2,27.766769
74,-0.051117,1,28.170486
75,-0.043953,2,28.667079
76,-0.038008,1,28.415153
77,-0.012950,2,27.800280
78,-0.006259,2,28.758406
79,0.000000,1,28.977185
80,0.000000,2,29.465343
81,0.012016,1,29.959193
82,0.000000,1,30.021286
83,0.011911,1,30.224354
84,0.000000,1,29.719116
85,0.024590,2,29.280013
86,0.012135,2,29.667285
87,0.000000,1,29.589606
88,0.006051,2,29.745637
89,0.000000,1,29.421770
90,0.000000,1,30.087115
91,-0.077657,2,30.132416
