ID,Pendiente,Tiempo,Velocidad
1,0.000000,1,2.103721
2,0.000000,2,1.508938
3,0.000000,2,1.232114
4,0.000000,2,0.967622
5,0.000000,1,0.837547
6,0.000000,1,0.684299
7,0.000000,1,0.835628
8,0.000000,2,1.232114
9,0.000000,5,1.520821
10,0.000000,2,2.224174
11,0.000000,1,1.671516
12,0.000000,2,0.540142
13,0.000000,2,0.590879
14,0.000000,2,2.879708
15,0.000000,2,2.050096
16,0.000000,1,0.483116
17,0.000000,2,0.836784
18,0.000000,1,0.837547
19,0.000000,2,0.683626
20,0.000000,1,0.684299
21,0.000000,3,0.161039
22,0.000000,11,0.435321
23,0.000000,1,6.622582
24,0.000000,2,7.280302
25,0.000000,1,14.808409
26,0.000000,2,11.443864
27,0.000000,1,14.918015
28,0.000000,1,5.494374
29,0.000000,2,12.541633
30,0.000000,2,15.637027
31,0.000000,2,20.470676
32,0.000000,1,22.286668
33,0.000000,2,17.526456
34,0.000000,1,18.020592
35,0.013134,2,13.705196
36,0.000000,2,15.398579
37,0.000000,1,12.575333
38,0.000000,1,9.761724
39,0.000000,2,16.966805
40,0.000000,2,15.895058
41,0.000000,1,14.530730
42,0.024268,1,14.834128
43,0.000000,1,11.801938
44,0.000000,2,12.300143
45,0.000000,2,11.073708
46,0.000000,2,12.390797
47,0.000000,2,12.587593
48,0.000000,1,12.486701
49,0.000000,1,13.189104
50,0.000000,2,13.815139
51,0.000000,2,15.491682
52,0.000000,2,13.768726
53,0.000000,1,14.896721
54,0.000000,1,12.065270
55,0.000000,2,7.878454
56,0.000000,1,14.896721
57,0.000000,1,12.616528
58,0.000000,1,15.944742
59,0.000000,1,5.765278
60,0.000000,1,14.332964
61,0.000000,2,11.577218
62,0.000000,1,25.845793
63,-0.015414,2,11.678044
64,0.000000,1,18.783900
65,0.000000,1,20.270736
66,0.000000,1,22.946688
67,0.000000,2,9.010296
68,0.000000,1,16.634959
69,0.000000,1,16.449862
70,0.000000,1,19.036231
71,0.000000,1,14.918015
72,0.000000,1,19.820934
73,0.000000,1,15.898741
74,0.000000,2,10.948412
75,-0.017424,1,20.660951
76,-0.007618,2,23.628901
77,-0.015450,1,23.301209
78,0.000000,2,12.036035
79,-0.018665,1,19.287400
80,0.000000,2,13.751822
81,-0.014817,1,24.296087
82,-0.016422,2,10.960614
83,0.000000,1,15.468325
84,-0.024899,1,14.458464
85,0.000000,1,10.867478
86,-0.100955,2,7.131895
87,0.000000,1,3.384914
88,0.000000,2,0.724277
89,0.000000,1,1.530140
90,0.000000,1,4.130143
91,-0.051769,2,6.953931
92,-0.021144,1,17.025804
93,0.000000,1,18.145318
94,0.000000,2,10.560051
95,0.000000,1,17.263516
96,0.000000,1,14.958162
97,0.000000,2,13.884545
98,0.000000,1,19.033283
99,0.000000,1,18.664783
100,0.000000,2,14.673551
101,-0.021605,1,16.663126
102,0.000000,2,14.787693
103,-0.016686,1,21.575354
104,0.000000,2,9.958108
105,0.000000,1,20.323519
106,-0.022461,1,16.027934
107,0.000000,1,17.036104
108,-0.008602,2,20.924266
109,0.000000,1,13.203922
110,0.000000,1,12.053729
111,0.000000,1,25.758266
112,-0.012582,2,14.306096
113,0.000000,2,14.831764
114,-0.010412,1,34.574836
115,0.000000,1,21.041428
116,0.000000,1,21.683596
117,-0.008394,2,21.443580
118,0.000000,1,20.226683
119,-0.009049,2,19.890803
120,0.000000,2,7.066409
121,0.000000,1,18.155916
122,-0.018696,2,9.627480
123,0.000000,1,21.046716
124,0.000000,1,21.253234
125,0.000000,2,13.118339
126,0.000000,1,23.430362
127,-0.025772,1,13.968486
128,0.000000,2,9.518549
129,0.000000,1,12.672104
130,0.000000,2,12.001066
