ID,Pendiente,Tiempo,Velocidad
1,0.000000,2,4.405327
2,0.000000,2,3.987742
3,0.000000,2,6.714871
4,0.000000,1,7.542587
5,0.000000,2,3.200483
6,0.000000,1,4.374814
7,0.000000,2,3.344492
8,0.000000,1,1.675098
9,0.000000,2,3.008187
10,0.000000,1,3.054704
11,0.000000,2,3.666757
12,0.000000,2,9.126119
13,0.000000,1,11.026451
14,0.000000,2,12.256497
15,0.010970,2,16.408251
16,0.000000,2,12.533085
17,0.000000,1,11.937377
18,0.000000,2,11.224172
19,0.000000,2,9.871387
20,0.000000,1,4.397674
21,0.000000,2,4.877278
22,0.000000,1,4.151095
23,0.000000,1,2.215498
24,0.000000,1,0.483872
25,0.000000,2,1.134680
26,0.000000,1,1.367251
27,0.000000,2,1.321949
28,0.000000,1,2.103721
29,0.000000,1,8.843882
30,0.000000,1,5.196229
31,-0.064460,1,5.584842
32,0.000000,1,5.173704
33,0.000000,1,5.584842
34,-0.049855,2,3.610442
35,0.081861,1,4.397674
36,0.000000,1,5.890813
37,0.000000,1,3.345574
38,0.000000,2,3.158390
39,0.062745,1,5.737507
40,0.000000,1,11.611753
41,0.000000,1,4.452538
42,0.000000,1,0.837547
43,0.087231,2,2.063480
44,0.000000,1,4.100191
45,0.000000,1,5.224914
46,0.000000,1,6.014765
47,0.000000,1,4.762066
48,0.000000,1,1.529845
49,0.000000,2,2.571088
50,-0.050420,1,7.140089
51,0.000000,1,6.325607
52,0.000000,2,8.453887
53,0.000000,1,18.174931
54,0.000000,1,8.124170
55,0.000000,2,8.956303
56,-0.021303,1,16.898713
57,0.000000,2,11.830421
58,-0.009422,1,38.210364
59,0.000000,2,19.039126
60,0.000000,1,21.020454
61,-0.008512,2,21.145421
62,0.000000,1,19.697249
63,0.000000,1,19.828897
64,-0.007632,2,23.585891
65,0.000000,2,21.333094
66,0.000000,2,15.820616
67,0.000000,2,17.281364
68,0.000000,1,19.697249
69,0.000000,2,20.412324
70,0.000000,1,20.457148
71,0.000000,2,21.145421
72,-0.009099,2,19.781568
73,0.000000,1,18.894870
74,0.000000,1,21.985913
75,-0.008944,2,20.124241
76,-0.008818,2,20.412324
77,-0.009454,2,19.039126
78,-0.012240,2,14.705885
79,0.000000,1,15.812834
80,0.000000,2,16.447412
81,-0.016553,1,21.748543
82,0.000000,1,23.106258
83,-0.007882,2,22.836494
84,-0.023311,2,23.165194
85,-0.015829,1,22.743695
86,0.000000,1,23.390924
87,-0.015014,1,23.977847
88,-0.007496,2,24.013019
89,-0.007680,2,23.436913
90,0.000000,2,22.772696
91,-0.007698,2,23.382711
92,-0.015690,1,22.944539
93,0.000000,2,23.895626
94,-0.007564,2,23.795575
95,0.000000,1,23.308999
96,-0.007796,2,23.089712
97,0.000000,2,22.160158
98,-0.007535,2,23.888813
99,0.000000,2,24.113792
100,0.000000,2,23.981629
101,-0.016208,1,22.211294
102,0.000000,1,21.853188
103,-0.009057,2,19.874749
104,0.000000,2,15.965789
105,0.000000,1,20.262064
106,-0.007691,2,23.405279
107,0.000000,1,24.024834
108,0.000000,2,24.848977
109,0.000000,1,28.312538
110,0.000000,2,25.130086
111,0.007383,2,24.379880
112,0.008076,2,22.288844
113,0.000000,1,21.096558
114,0.008024,2,22.431974
115,0.008737,2,20.600917
116,0.008178,2,22.010537
117,0.018914,2,19.033276
118,0.016578,1,21.714980
119,0.038307,1,18.795755
120,0.028119,2,19.204130
121,0.036604,1,19.670029
122,0.027149,2,19.890455
123,0.036603,2,19.670782
124,0.037920,2,18.987530
125,0.041080,2,17.526708
126,0.040400,1,17.821955
127,0.036267,2,19.852819
128,0.044275,2,20.327427
129,0.039191,1,18.371362
130,0.038638,2,13.975911
131,0.056929,1,18.970956
132,0.042743,2,16.844969
133,0.021505,1,16.740425
134,0.043950,1,16.382239
135,0.040163,1,17.926754
136,0.026809,1,13.428220
137,0.029627,2,6.075596
138,0.030251,1,11.900300
139,0.025796,1,27.911383
140,0.022568,1,31.903909
141,0.018802,1,19.146737
142,0.015757,1,22.846964
143,0.017034,2,10.567242
144,0.017927,1,40.162320
145,0.009438,2,19.072118
146,0.017018,2,21.153845
147,0.008137,2,22.120495
148,0.008064,2,22.320824
149,0.000000,1,28.596848
150,0.000000,2,24.728917
151,0.000000,2,21.124771
152,0.000000,1,21.576136
153,0.000000,2,23.342976
154,0.000000,1,24.314746
155,-0.007635,2,23.576330
156,-0.042322,2,25.518672
157,-0.039182,1,27.563447
158,-0.050442,1,28.547665
159,-0.049496,2,29.092995
160,-0.050540,2,28.492031
161,-0.062735,1,28.692061
162,-0.058241,2,27.815335
163,-0.058538,2,27.674109
164,-0.048060,2,26.217169
165,-0.054264,1,26.537101
166,-0.039118,1,27.608425
167,-0.037855,2,28.530171
168,-0.025092,2,28.694093
169,-0.019732,2,27.367049
170,-0.007853,2,22.921006
171,0.000000,2,22.230288
172,0.000000,2,23.978821
173,0.000000,1,30.348724
174,0.000000,2,26.203214
175,0.000000,1,26.305704
176,0.009534,2,18.878924
177,0.000000,2,11.544656
178,0.000000,1,13.957772
179,0.000000,1,10.392455
180,-0.045097,2,7.982811
181,0.000000,1,9.294559
182,0.000000,2,7.949371
183,-0.023283,1,15.461986
184,0.000000,2,14.803432
185,0.000000,1,25.757482
186,0.000000,2,11.145053
187,-0.014919,1,24.129979
188,0.000000,1,18.040486
189,0.000000,2,14.860172
190,0.000000,1,21.398418
191,0.000000,2,22.156148
192,0.000000,1,15.756908
193,0.000000,2,18.594932
194,0.000000,1,18.847667
195,0.000000,2,21.182789
196,0.015382,1,23.404421
197,0.000000,1,22.564789
198,0.000000,2,16.212551
199,0.000000,2,12.394415
200,0.000000,1,15.278245
201,0.000000,2,7.389338
202,0.000000,1,8.502181
203,0.000000,2,7.491222
204,0.000000,2,9.449145
205,-0.037525,1,9.593615
206,0.000000,2,11.758039
207,0.000000,1,19.331993
208,0.000000,1,20.927664
209,-0.008878,1,40.548755
210,0.000000,2,24.772012
211,0.000000,1,22.817804
212,0.000000,1,22.189579
213,0.000000,1,21.517492
214,0.000000,1,20.788999
215,0.000000,1,22.357760
216,0.000000,2,23.870018
217,0.000000,1,23.113451
218,0.000000,1,20.472725
219,0.000000,1,21.714977
220,0.000000,2,19.123191
221,-0.009873,2,18.232108
222,0.000000,2,20.100877
223,0.000000,2,23.185066
224,0.000000,1,19.571026
225,0.000000,1,22.553471
226,0.000000,2,21.225798
227,0.000000,2,13.853038
228,-0.007445,2,24.177460
229,0.000000,1,23.933034
230,0.000000,2,23.587738
231,0.000000,2,24.798361
232,0.000000,1,26.339267
233,0.000000,1,25.093919
234,0.008400,2,21.429495
235,0.000000,1,19.386580
236,0.000000,2,18.848171
237,0.000000,1,17.784752
238,0.000000,1,14.617739
239,0.027596,1,13.045363
240,0.000000,2,9.174238
241,0.000000,1,21.786714
242,0.000000,1,19.548943
243,0.000000,2,13.179969
244,-0.019614,1,18.354697
245,0.000000,1,19.414739
246,0.000000,1,25.578428
247,0.000000,2,13.799182
248,0.000000,1,15.876857
249,0.000000,1,33.273580
250,0.008397,2,21.435691
251,0.000000,1,17.494196
252,0.000000,1,11.971145
253,0.034663,1,10.385824
254,0.000000,2,10.175450
255,0.000000,1,12.473194
256,0.000000,2,9.992585
257,-0.014706,1,24.480508
258,0.000000,2,15.889077
259,0.000000,1,20.006352
260,0.000000,1,16.158017
261,0.000000,1,15.791328
262,-0.011962,2,15.047552
263,0.000000,2,13.938455
264,0.000000,1,49.817930
265,0.000000,1,23.325523
266,0.000000,2,24.342761
267,0.000000,1,20.695925
268,0.000000,2,22.338733
269,0.000000,1,24.863623
