ID,Pendiente,Tiempo,Velocidad
1,0.031060,1,37.086954
2,-0.018640,2,19.316902
3,0.000000,1,5.737507
4,0.000000,1,7.305296
5,0.000000,2,10.197824
6,0.000000,2,1.622304
7,0.000000,2,4.219940
8,0.000000,1,0.835628
9,0.000000,1,0.837547
10,0.000000,1,0.837547
11,0.000000,2,2.424456
12,-0.037730,2,4.770985
13,0.000000,2,2.224174
14,0.000000,2,4.145200
15,0.000000,2,5.456686
16,0.000000,1,4.065610
17,0.000000,1,7.044887
18,0.000000,2,5.263405
19,0.000000,1,3.276662
20,0.000000,1,3.834626
21,0.000000,2,4.926852
22,0.000000,1,3.836228
23,0.000000,2,4.450730
24,0.000000,1,3.313696
25,0.000000,1,2.776903
26,0.000000,1,1.367251
27,0.000000,2,1.775489
28,0.000000,1,2.264504
29,0.000000,2,1.693487
30,0.000000,1,2.215498
31,-0.186210,2,0.966640
32,0.000000,2,0.540142
33,0.000000,2,0.417814
34,0.000000,2,0.965846
35,0.000000,1,1.080284
36,0.000000,1,0.482450
37,0.000000,2,0.241936
38,0.000000,3,0.394951
39,0.000000,1,0.837547
40,0.000000,1,0.483872
41,0.000000,6,0.080408
42,0.000000,2,0.241936
43,0.000000,1,7.899941
44,0.000000,2,9.906172
45,0.000000,1,5.287799
46,0.000000,1,5.812963
47,0.000000,1,7.044887
48,0.000000,2,5.646472
49,-0.015230,2,11.816105
50,0.000000,1,12.244878
51,0.000000,1,13.059148
52,0.000000,2,17.938249
53,0.014810,1,24.302394
54,0.000000,2,17.004634
55,0.000000,2,21.971677
56,0.000000,2,18.873137
57,-0.007960,2,22.602287
58,0.000000,1,27.427842
59,-0.006710,2,26.820374
60,-0.013690,1,26.292571
61,-0.007310,2,24.611384
62,-0.015810,1,22.769993
63,-0.012340,2,29.182410
64,-0.007050,2,25.521028
65,0.000000,2,24.750124
66,0.000000,1,25.444048
67,-0.007070,2,25.444051
68,0.000000,1,26.487738
69,-0.007830,2,23.001590
70,-0.008750,2,20.561666
71,-0.015840,1,22.725983
72,0.000000,1,24.014221
73,0.000000,2,22.921022
74,-0.013890,1,25.913426
75,0.000000,1,23.111899
76,0.000000,2,22.339197
77,0.010500,2,17.141764
78,0.009710,2,18.538632
79,0.000000,1,19.165810
80,0.019870,2,18.115661
81,0.024030,1,14.979506
82,0.000000,1,16.854246
83,0.030690,2,17.596076
84,0.025690,2,14.012437
85,0.025600,1,14.060398
86,0.026120,1,13.785178
87,0.026520,1,13.575643
88,0.017090,2,10.530160
89,0.029630,1,12.151199
90,0.014670,2,12.272391
91,0.015370,2,11.709634
92,0.015760,2,11.423491
93,0.020640,1,17.439109
94,0.000000,1,6.651680
95,0.020880,1,17.243341
96,0.055000,1,6.545286
97,0.016560,2,10.866465
98,0.000000,1,9.685814
99,0.030150,2,11.942260
100,0.025350,1,14.198926
101,0.000000,1,11.848795
102,0.031140,1,11.560986
103,0.014320,2,12.566952
104,0.029040,2,12.398139
105,0.000000,1,14.354734
106,0.025300,2,14.229841
107,0.028320,2,12.713992
108,0.015370,2,11.713023
109,0.029910,1,12.037234
110,0.000000,1,12.327628
111,0.032630,2,11.033329
112,0.035890,1,10.030190
113,0.018050,2,9.971683
114,0.027640,1,13.025358
115,0.039320,2,13.732063
116,0.025770,1,13.968490
117,0.022580,1,15.942787
118,0.021970,1,16.382254
119,0.022240,2,16.188716
120,0.025100,2,14.340679
121,0.030070,1,11.971152
122,0.030520,1,11.795890
123,0.014810,2,12.154466
124,0.027870,2,12.914912
125,0.026490,2,13.588546
126,0.029890,1,12.044736
127,0.032460,2,11.088893
128,0.015790,2,11.397535
129,0.028170,1,12.778218
130,0.027380,1,13.146329
131,0.028460,2,12.649318
132,0.031590,2,11.397537
133,0.000000,1,11.664050
134,0.012770,2,14.090629
135,0.020310,1,17.723164
136,0.019830,2,18.153261
137,0.000000,1,15.533114
138,0.025600,1,14.060398
139,0.000000,1,16.686713
140,0.000000,2,18.878940
141,-0.015940,2,22.587593
142,-0.016040,1,22.448354
143,-0.020840,2,25.906869
144,-0.021440,2,25.183917
145,-0.014030,1,25.654842
146,-0.027290,1,26.385912
147,-0.020170,2,26.772323
148,-0.012880,2,27.950803
149,-0.018200,2,29.671126
150,-0.022200,1,32.438434
151,-0.017950,2,30.077023
152,-0.034980,2,30.870432
153,-0.036290,2,29.759103
154,-0.039120,1,27.608224
155,-0.027100,1,26.571413
156,-0.035790,1,30.175456
157,-0.032530,2,27.664155
158,-0.030600,2,29.413552
159,-0.023080,1,31.202291
160,-0.018740,2,28.814173
161,-0.016950,2,31.857860
162,-0.032890,1,32.838242
163,-0.021910,2,32.867015
164,-0.024200,1,29.758126
165,-0.024100,2,29.872273
166,-0.012190,2,29.531927
167,-0.006280,2,28.680349
168,0.000000,2,27.704781
169,-0.006450,2,27.901982
170,-0.017130,2,21.018368
171,0.000000,1,24.283850
172,0.007510,2,23.970433
173,0.007610,2,23.645486
174,0.000000,2,19.938569
175,0.009090,2,19.802767
176,0.016490,1,21.836110
177,0.017360,1,20.738351
178,0.016530,1,21.779579
179,0.016330,2,22.043592
180,0.019470,1,18.494460
181,0.009990,2,18.014114
182,0.008940,2,20.140027
183,0.009680,2,18.590668
184,0.009880,2,18.217571
185,0.010150,2,17.731971
186,0.008430,2,21.352943
187,0.007770,2,23.164837
188,0.000000,1,22.906084
189,0.008310,2,21.656824
190,0.000000,1,21.555025
191,0.007650,2,23.542182
192,0.000000,1,21.944610
193,0.000000,2,20.579830
194,0.017430,1,20.651800
195,0.000000,1,19.245132
196,0.000000,1,19.612685
197,0.000000,2,17.728641
198,0.021320,1,16.887100
199,0.000000,1,19.287400
200,0.000000,2,19.717362
201,0.000000,1,19.135940
202,0.010300,2,17.477969
203,0.000000,1,18.020592
204,0.000000,2,14.656329
205,0.000000,1,22.173660
206,0.000000,2,21.875553
207,0.000000,2,28.802939
208,0.000000,1,26.303180
209,0.006590,2,27.330610
210,0.000000,2,21.943276
211,0.000000,2,18.960732
212,0.006070,2,29.652737
213,-0.012920,1,27.871492
214,0.000000,2,23.266193
215,0.000000,1,22.545392
216,0.000000,2,20.648349
217,0.000000,2,21.578510
218,0.006620,2,27.210047
219,0.000000,2,21.038603
220,0.016220,1,22.199893
221,0.000000,2,18.083430
222,0.000000,1,17.797428
223,0.000000,2,20.143269
224,0.017060,1,21.107628
225,0.000000,2,18.030256
226,0.000000,1,22.519580
227,0.000000,2,20.675110
228,0.000000,1,15.714655
229,0.000000,1,17.751614
230,0.000000,1,16.135553
231,0.000000,2,22.725169
232,0.016880,1,21.321601
233,0.000000,1,20.777576
234,0.000000,1,17.751614
235,0.000000,2,17.454650
236,0.000000,1,17.639813
237,0.010430,2,17.262472
238,0.000000,2,16.304875
239,0.022780,1,15.805433
240,0.009470,2,18.999488
241,0.008530,2,21.109014
242,0.000000,1,21.944610
243,0.007600,2,23.670216
244,0.000000,2,21.796096
