ID,Pendiente,Tiempo,Velocidad
1,0.000000,2,1.206128
2,0.000000,1,2.507548
3,0.000000,2,1.206212
4,0.000000,2,1.582864
5,0.000000,1,9.593618
6,0.000000,1,5.467460
7,0.000000,2,1.946723
8,0.000000,1,3.577954
9,0.000000,1,5.241074
10,0.000000,1,19.187237
11,0.026471,1,13.599965
12,0.000000,2,11.367950
13,0.000000,2,10.093685
14,0.000000,1,12.855542
15,0.000000,2,6.083599
16,0.000000,1,3.582101
17,0.000000,2,7.326927
18,0.024349,1,14.784980
19,0.000000,1,5.462024
20,0.000000,1,10.526130
21,0.000000,1,3.893447
22,0.090751,2,3.966892
23,0.028342,2,6.350922
24,0.020574,1,17.497418
25,0.019255,2,9.348462
26,0.022847,2,7.878454
27,0.000000,1,7.400250
28,0.000000,2,3.059937
29,0.053279,1,6.756919
30,0.000000,1,16.082820
31,0.031629,2,5.691028
32,0.019514,1,18.448193
33,0.026972,1,13.346968
34,0.072262,2,12.454666
35,-0.022626,2,7.955321
36,0.000000,1,9.192107
37,-0.028460,2,6.324662
38,-0.028352,1,12.697686
39,0.000000,1,12.168173
40,-0.034180,1,21.064691
41,-0.022461,1,16.027945
42,-0.017956,2,10.024389
43,0.000000,2,5.968696
44,-0.028097,1,12.812573
45,0.000000,1,12.495373
46,0.000000,2,6.746674
47,0.000000,1,17.967863
48,0.023703,1,15.187874
49,0.018802,2,9.573383
50,0.000000,1,7.566948
51,0.000000,1,7.188415
52,0.015793,1,22.795081
53,0.000000,1,17.623800
54,0.000000,2,13.768040
55,0.000000,2,20.001184
56,0.008581,2,20.975355
57,0.025833,2,20.903827
58,0.087862,1,28.681373
59,0.103648,2,10.419880
60,-0.172252,1,10.449835
61,-0.121511,1,17.776210
62,-0.117410,1,15.330899
63,-0.062745,2,5.737509
64,-0.018277,1,19.697026
65,0.000000,2,11.415240
66,0.000000,1,27.954688
67,0.000000,1,20.382480
68,0.013703,2,13.136198
69,0.029976,1,24.019308
70,0.038272,1,18.812642
71,0.000000,2,12.274087
72,0.000000,1,19.921025
73,-0.009333,2,19.285882
74,-0.027558,2,19.594881
75,-0.019360,1,18.594857
76,-0.008938,2,20.139286
77,-0.008716,2,20.651800
78,-0.035843,1,20.087572
79,-0.027243,1,39.643690
80,0.000000,2,9.272376
81,-0.022667,1,15.881969
82,0.000000,2,7.132883
83,0.000000,2,10.182956
84,0.000000,1,8.268368
85,0.000000,1,8.268368
86,0.000000,1,14.405832
87,0.000000,1,15.714655
88,-0.020772,1,17.331412
89,-0.012978,2,13.869770
90,0.000000,2,8.041410
91,0.000000,2,7.361933
92,-0.069155,1,5.205733
93,0.000000,2,5.072335
94,0.000000,2,1.106962
95,0.090489,2,1.989196
96,0.000000,1,3.610447
97,0.000000,1,4.007642
98,0.000000,2,2.003821
99,0.000000,3,1.326131
100,0.000000,17,0.212379
101,0.000000,1,4.007642
102,0.018542,1,19.415884
103,0.000000,1,13.415036
104,0.027278,2,6.598687
105,0.021948,1,16.402468
106,0.026548,1,13.560250
107,0.048754,2,7.384079
108,0.000000,1,5.015099
109,0.051652,2,6.969701
110,0.023937,1,15.039774
111,0.023940,2,7.518776
112,0.022918,1,15.708413
113,0.068081,1,5.287802
114,0.032499,1,11.077204
115,0.000000,3,1.335881
116,0.000000,1,4.395337
117,0.000000,1,3.978392
118,0.081903,2,2.197715
119,0.000000,2,2.197669
120,0.000000,1,3.978392
121,0.000000,1,4.395431
122,0.090489,15,0.265226
123,0.000000,2,2.197669
124,0.089828,2,2.003821
125,0.000000,1,4.395337
126,0.031758,2,11.335754
127,-0.024403,1,14.752303
128,0.000000,2,12.954514
129,0.000000,1,12.404077
130,-0.028973,1,12.425224
131,0.000000,2,11.360680
132,0.000000,2,12.034820
133,0.000000,2,13.483525
134,0.000000,1,12.952566
135,0.000000,1,13.425221
136,0.000000,1,16.468920
137,0.000000,1,9.853704
138,0.000000,2,3.362956
139,0.000000,1,1.529845
140,0.016411,2,10.968205
141,0.000000,2,10.652827
142,0.000000,1,23.884535
143,0.008579,1,41.963112
144,0.010379,2,17.343036
145,0.000000,1,22.354643
146,0.012513,1,28.769490
147,0.016598,1,21.689528
148,0.014003,2,12.854401
149,0.011620,1,30.981024
150,0.014589,2,12.338168
151,0.019105,1,37.686416
152,0.011437,2,15.738251
153,0.020195,1,17.826430
154,0.021425,2,8.401529
155,0.021447,2,16.785176
156,0.022412,1,32.125680
157,0.012494,3,9.604928
158,0.009921,2,18.143352
159,0.018426,1,39.075649
160,0.000000,2,6.477827
161,0.018061,1,19.932898
162,0.008942,2,20.128970
163,0.011076,2,16.250715
164,0.017344,1,20.756790
165,0.018431,1,19.531822
166,0.000000,1,16.382264
167,0.010027,2,17.951549
168,0.011727,2,15.349630
169,0.008913,2,20.195170
170,0.000000,1,30.351100
171,0.012934,2,13.917344
172,0.000000,1,19.560395
173,0.010096,2,17.828062
174,0.000000,1,29.575411
175,0.013196,2,13.640474
176,0.000000,1,19.450310
177,0.018030,1,19.967069
178,0.009477,2,18.993204
179,0.010617,2,16.954724
180,0.019661,1,18.309960
181,0.025936,1,13.880160
182,0.009199,2,19.567125
183,0.019614,2,18.354560
184,0.009907,2,18.168777
185,0.000000,1,16.146821
186,0.016187,2,22.240377
