ID,Pendiente,Tiempo,Velocidad
1,0.000000,1,37.043928
2,0.000000,1,5.109739
3,0.000000,1,4.580183
4,0.000000,1,4.780267
5,0.000000,1,4.923068
6,0.000000,1,4.580183
7,0.000000,1,4.780267
8,0.000000,1,4.580183
9,0.000000,1,4.923068
10,0.000000,1,4.780267
11,0.000000,3,1.526728
12,0.000000,1,5.109739
13,0.000000,1,4.580183
14,0.000000,1,3.587321
15,0.000000,1,7.734647
16,0.000000,1,5.296226
17,0.000000,1,6.804281
18,0.000000,1,4.376419
19,0.000000,1,5.465851
20,0.000000,1,0.835628
21,0.000000,1,1.935245
22,0.000000,1,11.692958
23,0.000000,1,3.587321
24,-0.023094,1,15.588364
25,0.000000,1,17.025804
26,0.000000,1,16.902446
27,0.000000,1,27.461369
28,0.000000,1,16.860031
29,-0.020340,1,17.699270
30,-0.039117,1,9.203051
31,0.000000,1,12.955640
32,0.000000,1,6.382285
33,-0.024359,1,29.557336
34,-0.013025,1,27.640174
35,0.000000,1,26.432474
36,0.000000,1,23.925953
37,0.000000,1,23.842138
38,-0.016740,1,21.505856
39,0.000000,1,20.791786
40,0.000000,1,24.725347
41,0.000000,1,22.697896
42,-0.016031,1,22.456505
43,0.000000,1,21.989963
44,-0.016031,1,22.456505
45,0.000000,1,24.573182
46,0.000000,1,22.544258
47,-0.017468,1,20.608578
48,0.000000,1,21.915310
49,-0.020232,1,17.793382
50,0.000000,1,23.406556
51,0.000000,1,27.737428
52,-0.014054,1,25.616034
53,0.000000,1,25.231518
54,-0.015046,1,23.925949
55,0.016393,1,21.960292
56,0.000000,1,27.453200
57,0.015073,1,23.884513
58,0.000000,1,24.953850
59,0.000000,1,23.925949
60,0.000000,1,26.806284
61,0.000000,1,21.163482
62,0.000000,1,23.884513
63,0.000000,1,21.089207
64,0.000000,1,21.163482
65,0.000000,1,23.053273
66,0.000000,1,23.795716
67,0.000000,1,25.298629
68,0.000000,1,24.948900
69,-0.014141,1,25.457670
70,0.000000,1,24.069622
71,0.000000,1,22.936201
72,0.000000,1,24.535591
73,-0.014176,1,25.395354
74,0.000000,1,25.695356
75,0.000000,1,27.998194
76,-0.025857,1,27.845086
77,0.000000,1,26.236678
78,-0.012084,1,29.790968
79,0.013221,1,27.230407
80,0.000000,1,27.457780
81,0.024036,1,29.955114
82,0.000000,1,29.494314
83,0.000000,1,30.680615
84,0.012467,1,28.875096
85,0.000000,1,26.707853
86,0.000000,1,28.979968
87,0.000000,1,27.882958
88,0.014141,1,25.457670
89,0.000000,1,27.427835
90,0.000000,1,26.485542
91,0.012114,1,29.717528
92,0.000000,1,23.187150
93,0.000000,1,26.812789
94,0.000000,1,31.495846
95,0.000000,1,24.850418
96,0.000000,1,26.487727
97,0.000000,1,24.468138
98,0.000000,1,29.955794
99,0.000000,1,25.938461
100,0.012440,1,28.939172
101,0.000000,1,24.953850
102,0.000000,1,27.928922
103,0.000000,1,29.683804
104,0.000000,1,24.682522
105,0.012772,1,28.187618
106,0.000000,1,27.192064
107,0.000000,1,30.243600
108,0.014516,1,24.800803
109,0.000000,1,22.795063
110,0.000000,1,19.190498
111,0.000000,1,20.179012
112,0.000000,1,19.165802
113,0.000000,1,18.288799
114,0.000000,1,15.440126
115,-0.047838,1,15.050808
116,0.000000,1,11.475014
117,-0.030075,1,11.970112
118,0.000000,1,11.518830
119,0.000000,1,11.801938
120,0.000000,1,13.151592
121,0.000000,1,12.740868
122,-0.024132,1,14.918015
123,0.000000,1,18.296183
124,0.000000,1,18.179176
125,0.000000,1,15.436048
126,0.000000,1,16.449862
127,0.000000,1,18.515545
128,-0.022800,1,15.789704
129,0.000000,1,21.052987
130,0.000000,1,19.736399
131,0.000000,1,21.562942
132,-0.018706,1,19.244783
133,0.000000,1,22.919969
134,0.000000,1,21.082637
135,0.000000,1,20.890624
136,0.000000,1,20.890624
137,0.000000,1,17.814910
138,0.000000,1,19.600394
139,0.000000,1,17.449747
140,-0.020320,1,17.716626
141,0.000000,1,17.849880
142,0.000000,1,15.173280
143,0.000000,1,17.074721
144,0.000000,1,22.244314
145,-0.019637,1,18.332950
146,0.000000,1,17.909060
147,-0.019817,1,18.166540
148,0.000000,1,17.560649
149,0.000000,1,17.699270
150,-0.019448,1,18.511247
151,-0.017426,1,20.658841
152,0.000000,1,19.728871
153,-0.018767,1,19.182373
154,-0.035629,1,20.208478
155,-0.017958,1,20.046578
156,-0.017076,1,21.082637
157,-0.016749,1,21.493433
158,-0.016944,1,21.246239
159,-0.015204,1,23.677740
160,-0.015695,1,22.937310
161,0.000000,1,23.888812
162,-0.016310,1,22.071676
163,0.000000,1,20.374794
164,0.017132,1,21.012808
165,0.039167,1,18.382864
166,0.042383,1,16.988008
167,0.061892,1,17.449747
168,0.057604,1,18.748584
169,0.044273,1,16.262734
170,0.000000,1,13.786920
171,0.000000,1,15.689704
172,0.000000,1,11.236021
173,-0.030483,1,11.809894
174,0.000000,1,4.237002
175,-0.026204,1,13.738489
176,-0.089131,1,4.039020
177,0.000000,1,17.519252
178,-0.040860,1,8.810654
179,0.000000,1,13.390960
180,0.000000,1,4.126961
181,0.000000,1,5.502654
182,0.000000,1,0.837547
183,-0.162607,1,2.213921
184,0.000000,1,1.989194
185,0.000000,1,1.740427
186,0.110953,1,3.244608
187,0.000000,1,4.457290
188,0.000000,1,3.617708
189,0.000000,1,1.931692
190,0.000000,1,4.374814
191,0.000000,1,4.762066
192,0.000000,1,14.098039
193,0.000000,1,4.800406
194,0.000000,1,14.368716
195,0.000000,1,19.189501
196,0.016371,1,21.989959
197,0.000000,1,17.931035
198,0.000000,1,17.931035
199,0.021460,1,16.775348
200,0.000000,1,14.862985
201,0.000000,1,17.079617
202,0.000000,1,17.574919
203,0.021937,1,16.410809
204,0.000000,1,19.657278
205,0.020880,1,17.241030
206,0.000000,1,20.812072
207,0.018076,1,19.916215
208,0.000000,1,19.358507
209,0.017786,1,20.241198
210,0.000000,1,22.393264
211,0.000000,1,19.548950
212,0.000000,1,18.689562
213,0.019423,1,18.534568
214,0.000000,1,20.165195
215,0.000000,1,21.291322
216,0.000000,1,24.210266
217,0.000000,1,25.066174
218,0.000000,1,21.295807
219,0.015969,1,22.544255
220,0.037743,1,19.076148
221,0.000000,1,21.432787
222,0.000000,1,24.923221
223,0.016762,1,21.477442
224,0.000000,1,20.812072
225,0.000000,1,18.422730
226,0.000000,1,19.175803
227,0.000000,1,19.953662
228,0.018872,1,19.076148
229,0.000000,1,19.071724
230,0.000000,1,15.799874
231,0.000000,1,19.653631
232,0.000000,1,21.714980
233,0.000000,1,18.562010
234,0.018425,1,19.538651
235,0.000000,1,18.305773
236,0.018405,1,19.560370
237,0.000000,1,20.048756
238,0.000000,1,18.523667
239,0.021937,1,16.410809
240,0.016224,1,22.189583
241,0.000000,1,22.189583
242,0.000000,1,17.546188
243,0.000000,1,20.324848
244,0.000000,1,18.712742
245,0.017622,1,20.429064
246,0.000000,1,21.830022
247,0.020680,1,17.407768
248,0.000000,1,16.293690
249,0.022981,1,15.665026
250,0.000000,1,12.855532
251,0.000000,1,12.151192
252,0.022613,1,15.920201
253,0.000000,1,12.914906
254,0.030383,1,11.848788
255,0.000000,1,14.272931
256,0.081903,1,4.395427
257,0.000000,1,13.030002
258,0.030040,1,11.983957
259,0.088200,1,12.244874
260,0.068081,1,5.287795
261,0.000000,1,12.255412
262,0.000000,1,11.387786
263,0.000000,1,12.161405
264,0.000000,1,11.066436
265,0.000000,1,11.664043
266,0.000000,1,14.033059
267,-0.024221,1,14.862985
268,0.000000,1,5.241067
269,0.000000,1,12.356791
270,0.031010,1,11.609244
271,0.000000,1,12.356755
272,0.000000,1,13.283503
273,0.026200,1,13.740336
274,0.023513,1,15.310696
275,0.000000,1,14.263139
276,0.019292,1,18.660586
277,0.040772,1,17.659260
278,0.067148,1,16.083986
279,0.047327,1,15.213298
280,0.038524,1,18.689558
281,0.021475,1,16.763710
282,0.034765,1,20.710552
283,0.020826,1,17.286268
284,0.045570,1,15.799874
285,0.038307,1,18.795755
286,0.042591,1,16.905046
287,0.074038,1,14.587038
288,0.041287,1,17.439098
289,0.048712,1,14.780632
290,0.046710,1,15.414268
291,0.030864,1,11.664043
292,0.024132,1,14.918000
293,0.044176,1,16.298597
294,0.022279,1,16.158841
295,0.026624,1,13.521625
296,0.000000,1,14.780632
297,0.022918,1,15.708391
298,0.000000,1,16.219426
299,0.000000,1,14.661346
300,0.000000,1,19.538651
301,0.023940,1,15.037535
302,0.000000,1,14.784970
303,0.022614,1,15.919301
304,0.000000,1,16.384025
305,0.046935,1,15.340306
306,0.058375,1,18.500990
307,0.023937,1,15.039760
308,0.041361,1,17.407764
309,0.023937,1,15.039760
310,0.023796,1,15.128395
311,0.022355,1,16.103495
312,0.041213,1,17.470350
313,0.026849,1,13.408560
314,0.030251,1,11.900300
315,0.031388,1,11.469481
316,0.028342,1,12.701833
317,0.044393,1,16.218878
318,0.000000,1,6.948472
319,0.031725,1,11.347556
320,0.051504,1,13.979455
321,0.000000,1,4.788526
322,0.000000,1,15.944742
323,0.000000,1,6.004706
324,0.000000,1,13.608245
325,0.000000,1,14.723867
326,0.000000,1,14.272171
327,0.000000,1,13.939945
328,0.000000,1,13.285818
329,0.000000,1,12.115548
330,0.058591,1,12.288611
331,0.000000,1,11.493727
332,0.068081,1,5.287795
333,0.000000,1,15.312989
334,0.025409,1,14.168196
335,0.029196,1,12.330616
336,0.000000,1,14.029276
337,0.024269,1,14.833724
338,0.021360,1,16.854235
339,0.045031,1,15.989101
340,0.022477,1,16.016018
341,0.026481,1,13.594759
342,0.024338,1,14.791896
343,0.051615,1,13.949406
344,0.045120,1,15.957472
345,0.023513,1,15.310696
346,0.053671,1,13.415018
347,0.028122,1,12.801143
348,0.063896,1,16.902439
349,0.051321,1,14.029276
350,0.059777,1,12.044725
351,0.076227,1,14.168196
352,0.079530,1,4.526608
353,0.057014,1,12.628537
354,0.000000,1,3.674686
355,0.079530,1,9.053215
356,0.000000,1,3.769049
357,0.095515,1,3.769049
358,0.060085,1,5.991476
359,0.059297,1,6.071105
360,0.000000,1,5.130526
361,0.058500,1,6.153811
362,0.000000,1,3.244608
363,0.085351,1,4.217861
364,0.000000,1,3.384914
365,0.151918,1,2.369704
366,0.000000,1,1.529845
367,0.000000,1,5.770411
368,0.070168,1,5.130526
369,0.073125,1,4.923065
370,0.000000,1,5.130526
371,0.068081,12,0.440650
372,0.000000,1,5.130526
373,0.021981,1,16.377430
374,0.027875,1,12.914903
375,0.023664,1,15.213298
376,0.000000,1,17.172976
377,0.000000,1,15.606022
378,0.019375,1,18.580460
379,0.000000,1,17.138898
380,0.000000,1,14.768136
381,0.000000,1,16.293686
382,0.019840,1,18.145310
383,0.000000,1,17.952858
384,0.000000,1,19.037095
385,0.000000,1,20.472728
386,0.019157,1,18.791741
387,0.000000,1,19.106219
388,0.000000,1,29.318173
389,0.000000,1,8.843882
390,0.018235,1,19.742774
391,0.000000,1,20.324844
392,0.000000,1,15.736172
393,0.016345,1,22.025434
394,0.000000,1,18.660586
395,0.022196,1,16.218878
396,0.000000,1,21.669599
397,0.018079,1,19.912936
398,0.019458,1,18.500990
399,0.019394,1,18.562007
400,0.019019,1,18.928307
401,0.036850,1,19.538647
402,0.037540,1,19.179626
403,0.037547,1,19.175803
404,0.034021,1,21.163475
405,0.051434,1,20.997886
406,0.033948,1,21.208680
407,0.058848,1,18.352235
408,0.043963,1,16.377430
409,0.060937,1,17.723149
410,0.065821,1,16.408249
411,0.046710,1,15.414264
412,0.047409,1,15.186917
413,0.069418,1,15.557882
414,0.056703,1,12.697672
415,0.050480,1,14.263135
416,0.058370,1,12.335044
417,0.057374,1,12.549280
418,0.052174,1,13.799884
419,0.063722,1,5.649570
420,0.082446,1,13.099457
421,0.032649,1,11.026451
422,0.077478,1,13.939384
423,0.000000,1,3.165725
424,0.077595,1,13.918356
425,0.000000,1,4.778186
426,0.079694,1,13.551847
427,0.067772,1,5.311937
428,0.048614,1,7.405250
429,0.068081,1,5.287795
430,0.055134,1,6.529568
431,0.000000,1,4.151095
432,0.065124,1,5.527944
433,0.224985,1,1.600106
434,0.000000,1,2.643898
435,0.000000,1,1.184854
436,0.000000,1,0.482450
437,0.171125,1,2.103721
438,0.000000,1,1.675098
439,0.000000,1,3.928010
440,0.000000,1,1.530140
441,0.129641,1,2.776903
442,0.041797,16,1.614934
443,0.059740,1,6.026076
444,0.000000,1,7.271636
445,0.050408,1,7.141698
446,0.000000,1,13.949402
447,0.068688,1,5.241067
448,0.026624,1,13.521622
449,0.025354,1,14.198915
450,0.030562,1,11.779376
451,0.055759,1,12.912692
452,0.028042,1,12.837679
453,0.028735,1,12.528436
454,0.025521,1,14.106035
455,0.057621,1,12.495359
456,0.030072,1,11.971148
457,0.030251,1,11.900300
458,0.024767,1,14.535263
459,0.000000,1,4.039016
460,0.023316,1,15.440123
461,0.000000,1,4.848908
462,0.000000,1,13.659109
463,0.038833,1,9.270425
464,0.000000,1,3.276662
465,0.000000,1,2.412421
466,0.000000,1,5.287795
467,0.069583,1,5.173704
468,0.035045,1,10.272398
469,0.000000,1,7.571365
470,0.000000,1,7.209158
471,0.047548,1,7.571365
472,0.000000,1,7.044883
473,0.047548,1,7.571365
474,0.000000,20,0.360458
475,0.000000,1,7.571365
476,0.041287,1,17.439095
477,0.044189,1,16.293625
478,0.062357,1,11.546460
479,0.032028,1,11.240021
480,0.029781,1,12.088102
481,0.054375,1,13.241326
482,0.080999,1,17.778010
483,0.000000,1,20.665843
484,0.025737,1,13.987454
485,0.025885,1,13.907855
486,0.022803,1,15.787256
487,0.031431,1,11.453501
488,0.030742,1,11.710246
489,0.060753,1,11.851225
490,0.023186,1,15.526501
491,0.075342,1,4.778186
492,0.026204,1,13.738486
493,0.000000,1,4.397674
494,0.052432,1,13.732056
495,0.000000,1,3.893443
496,0.032531,1,11.066436
497,0.031972,1,11.259774
498,0.092463,1,3.893443
499,0.000000,1,4.628927
500,0.000000,1,4.151095
501,0.084459,1,4.262440
502,0.141013,1,10.211857
503,0.000000,1,4.683197
504,0.087231,1,4.126961
505,0.123968,1,11.615897
506,0.025737,1,13.987454
507,0.000000,1,13.197355
508,0.022735,1,15.834568
509,0.000000,1,6.084079
510,0.024744,1,14.549137
511,0.028352,1,12.697672
512,0.000000,1,16.024928
513,0.060085,1,5.991473
514,0.000000,1,13.025351
515,0.028342,1,12.701833
516,0.027441,1,13.118933
517,0.024226,1,14.860094
518,0.026216,1,13.732056
519,0.027320,1,13.177289
520,0.000000,1,4.448344
521,0.083771,1,12.892248
522,0.000000,1,5.173704
523,0.027881,1,12.912044
524,0.000000,1,4.374814
525,0.032278,1,11.153160
526,0.023705,1,15.186913
527,0.066726,1,5.395183
528,0.028097,1,12.812555
529,0.026976,1,13.345031
530,0.048571,1,14.823526
531,0.025223,1,14.272924
532,0.059934,1,12.013222
533,0.027652,1,13.018774
534,0.029870,1,12.052152
535,0.060178,1,11.964409
536,0.028042,1,12.837679
537,0.058268,1,12.356788
538,0.028183,1,12.773678
539,0.031118,1,11.568784
540,0.049911,1,14.425639
541,0.000000,1,5.196226
542,0.063227,1,11.387542
543,0.031091,1,11.578946
544,0.030744,1,11.709623
545,0.066875,1,10.766354
546,0.028224,1,12.755311
547,0.067279,1,16.052540
548,0.000000,1,6.026076
549,0.046299,1,15.551096
550,0.050166,1,14.352415
551,0.062020,1,11.609237
552,0.048675,1,14.791896
553,0.048264,1,14.917997
554,0.051584,1,13.957772
555,0.081794,1,13.203914
556,0.054713,1,13.159516
557,0.064521,1,11.159104
558,0.046276,1,15.558656
559,0.069281,1,5.196226
560,0.058024,1,12.408559
561,0.062775,1,11.469478
562,0.077595,1,13.918356
563,0.000000,1,4.683197
564,0.050542,1,14.245470
565,0.000000,1,4.665395
566,0.031188,1,11.542784
567,0.000000,1,4.526608
568,0.056386,1,6.384546
569,0.000000,1,6.893705
570,0.046180,1,7.795544
571,0.000000,1,5.626580
572,0.000000,1,4.800406
573,0.051857,1,6.942204
574,0.033370,1,10.788070
575,0.000000,1,4.007635
576,0.031579,1,11.400080
577,0.000000,1,3.891341
578,0.050024,1,14.393131
579,0.000000,1,5.584838
580,0.033370,1,10.788070
581,0.051888,1,13.876020
582,0.000000,1,3.769049
583,0.025562,1,14.083513
584,0.059297,1,6.071105
585,0.041082,1,8.762958
586,0.246777,1,4.376419
587,0.000000,1,8.642196
588,0.000000,1,3.748064
589,0.000000,1,3.779046
590,0.025271,1,14.245470
591,0.000000,1,5.494374
592,0.023175,1,15.533752
593,0.000000,1,5.683892
594,0.000000,1,11.801938
595,0.030302,1,11.880594
596,0.000000,1,12.249310
597,0.023319,1,15.438236
598,0.000000,1,14.618599
599,0.027405,1,13.136062
600,0.000000,1,12.393158
601,0.025081,1,14.353474
602,0.023460,1,15.345288
603,0.000000,1,6.808421
604,0.028081,1,12.820025
605,0.000000,1,5.642798
606,0.022281,1,16.157189
607,0.000000,1,5.642798
608,0.018801,1,19.148148
609,0.000000,1,8.709232
610,0.029832,1,12.067409
611,0.021742,1,16.557822
612,0.000000,1,5.642798
613,0.022301,1,16.142778
614,0.000000,1,5.683892
615,0.033411,1,10.774800
616,0.000000,1,4.686401
617,0.058845,1,6.117804
618,0.057931,1,6.214255
619,0.000000,1,4.217861
620,0.000000,1,0.483872
621,0.000000,1,2.269566
622,0.000000,1,0.483872
623,0.000000,1,0.483116
624,0.000000,1,0.483872
625,4.208688,1,0.684299
626,0.119437,1,3.014140
627,0.000000,1,0.835628
628,0.039554,3,6.067717
629,0.047548,1,7.571362
630,0.058436,1,6.160586
631,0.074244,1,4.848905
632,0.045079,1,7.986024
633,0.110003,1,3.272641
634,0.000000,1,3.674686
635,0.059911,1,6.008929
636,0.073159,1,4.920804
637,0.000000,1,3.674686
638,0.078600,1,9.160362
639,0.032230,1,11.169565
640,0.112493,1,3.200213
641,0.000000,1,3.200342
642,0.056085,1,6.418840
643,0.075377,1,4.776012
644,0.055613,1,6.473322
645,0.000000,1,5.173700
