ID,Pendiente,Tiempo,Velocidad
1,-0.007206,1,49.961272
2,0.000000,1,4.932173
3,0.000000,1,4.762066
4,0.000000,1,4.932173
5,0.000000,1,4.762066
6,0.000000,1,4.932173
7,0.000000,1,4.762066
8,0.000000,1,4.932173
9,0.000000,1,4.762066
10,-0.072990,8,0.616522
11,0.000000,1,4.762066
12,0.000000,1,4.932173
13,0.000000,1,16.815852
14,0.000000,1,17.277617
15,-0.020003,1,17.997199
16,0.000000,1,21.631637
17,0.000000,1,22.826286
18,-0.013925,1,25.853008
19,0.000000,1,25.396081
20,0.000000,1,26.505918
21,0.000000,1,24.847600
22,-0.014488,1,24.847600
23,0.000000,1,24.749046
24,-0.014289,1,25.193650
25,0.000000,1,22.173660
26,0.000000,1,22.602103
27,0.000000,1,26.691800
28,0.000000,1,27.499388
29,-0.013902,1,25.895102
30,0.000000,1,25.771298
31,0.000000,1,25.630916
32,0.000000,1,25.594553
33,0.000000,1,26.691800
34,0.000000,1,25.223774
35,0.000000,1,25.521707
36,0.000000,1,24.226261
37,0.000000,1,25.676489
38,-0.013271,1,27.126493
39,0.000000,1,22.152636
40,0.000000,1,23.351076
41,0.000000,1,23.435665
42,0.000000,1,26.717944
43,0.000000,1,26.717944
44,-0.015209,1,23.670068
45,0.000000,1,22.519580
46,0.000000,1,22.152636
47,0.000000,1,22.895921
48,-0.016216,1,22.199893
49,0.000000,1,20.282213
50,0.000000,1,21.019237
51,0.000000,1,17.639813
52,0.000000,1,18.033502
53,0.000000,1,17.304563
54,0.000000,1,13.973263
55,-0.031958,1,11.264954
56,0.000000,1,12.982378
57,0.000000,1,3.386974
58,0.000000,1,7.225182
59,0.000000,1,5.094612
60,0.000000,1,8.959568
61,0.000000,1,3.097696
62,0.000000,1,3.455006
63,0.000000,1,4.075348
64,0.000000,1,3.386974
65,0.000000,1,2.269361
66,-0.120692,1,2.982794
67,0.000000,1,4.886784
68,0.000000,1,2.269361
69,0.000000,1,2.650108
70,0.000000,1,2.369704
71,0.000000,1,2.650108
72,0.000000,1,2.650108
73,0.000000,1,2.269361
74,0.000000,1,2.650108
75,0.000000,1,2.650108
76,0.000000,1,2.369704
77,0.000000,1,2.650108
78,0.000000,18,0.126076
79,0.000000,1,2.650108
80,0.000000,1,19.135940
81,0.000000,1,18.406166
82,0.000000,1,18.765270
83,0.000000,1,22.429361
84,0.000000,1,18.968836
85,0.018262,1,19.713323
86,0.000000,1,23.266192
87,0.015723,1,22.895921
88,0.000000,1,23.914667
89,0.000000,1,24.283850
90,0.014505,1,24.819131
91,-0.014988,1,24.018808
92,0.000000,1,21.394609
93,0.000000,1,20.676524
94,0.000000,1,52.721111
95,0.013903,1,25.892932
96,0.000000,1,24.018808
97,-0.015706,1,22.921308
98,0.000000,1,23.351076
99,0.000000,1,26.342878
100,0.000000,1,23.281204
101,0.000000,1,27.406123
102,0.000000,1,27.499388
103,0.000000,1,25.544484
104,0.000000,1,24.781594
105,0.000000,1,25.521707
106,0.000000,1,26.294234
107,-0.015866,1,22.689486
108,0.000000,1,25.544484
109,0.000000,1,25.530822
110,0.000000,1,25.142782
111,-0.014982,1,24.028495
112,0.000000,1,22.545392
113,-0.013627,1,26.417891
114,0.000000,1,22.921308
115,0.000000,1,22.906084
116,-0.013231,1,27.207882
117,0.000000,1,25.524086
118,0.000000,1,28.658210
119,0.000000,1,25.892932
120,0.000000,1,27.579676
121,0.000000,1,26.087641
122,-0.017118,1,21.030307
123,0.000000,1,22.571190
124,-0.014688,1,24.510240
125,-0.014316,1,25.147418
126,-0.013902,1,25.895102
127,-0.014527,1,24.781594
128,-0.024801,1,29.031592
129,-0.011925,1,30.189740
130,-0.024516,1,29.368570
131,-0.011675,1,30.834904
132,-0.024951,1,28.856509
133,-0.011140,1,32.315774
134,-0.011445,1,31.453668
135,-0.012664,1,28.427695
136,0.000000,1,29.740903
137,0.000000,1,29.690006
138,0.000000,1,27.465498
139,0.000000,1,30.460565
140,0.000000,1,21.255984
141,-0.024060,1,14.962676
142,0.000000,1,16.529659
143,0.000000,1,9.892048
144,0.000000,1,3.748064
145,-0.106290,1,3.386974
146,0.000000,1,3.748064
147,0.000000,1,3.387110
148,0.000000,1,3.748064
149,0.000000,1,3.387110
150,0.000000,1,3.779046
151,0.000000,1,3.387110
152,0.000000,1,3.748064
153,-0.106285,1,3.387110
154,0.000000,1,3.748064
155,0.000000,1,3.386974
156,0.096050,77,0.048676
157,0.000000,1,3.387110
158,0.000000,1,17.679348
159,0.000000,1,20.578410
160,0.010504,1,34.272702
161,0.000000,1,12.575333
162,0.000000,1,24.595999
163,0.000000,1,21.853188
164,-0.016392,1,21.961519
165,-0.015117,1,23.813543
166,-0.013237,1,27.195635
167,-0.014926,1,24.119471
168,-0.014231,1,25.296332
169,-0.012879,1,27.952805
170,-0.014828,1,24.278166
171,-0.016053,1,22.426150
172,0.000000,1,23.433106
173,-0.014818,1,24.295496
174,0.000000,1,24.785312
175,-0.015614,1,23.056841
176,-0.018596,1,19.358518
177,-0.016762,1,21.477456
178,-0.015566,1,23.127534
179,-0.016427,1,21.915320
180,-0.017862,1,20.154823
181,0.000000,1,16.377448
182,0.000000,1,15.515780
183,0.000000,1,12.168169
184,0.000000,1,14.671573
185,0.000000,1,17.777956
186,-0.014965,1,24.055790
187,0.000000,1,17.327056
188,0.000000,1,13.083358
189,0.000000,1,18.494460
190,-0.021885,1,16.449862
191,0.000000,1,19.551103
192,0.000000,1,14.332964
193,0.000000,1,20.093396
194,0.000000,1,17.912606
195,-0.017738,1,20.295086
196,0.000000,1,24.123017
197,-0.018592,1,19.363529
198,0.000000,1,24.231571
199,-0.014094,1,25.542601
200,0.000000,1,20.914981
201,-0.020088,1,17.921236
202,0.000000,1,15.640434
203,0.000000,1,18.601150
204,0.000000,1,20.365913
205,-0.016285,1,22.106250
206,0.000000,1,18.082872
207,0.000000,1,16.634959
208,0.000000,1,16.162200
209,0.000000,1,16.951604
210,0.000000,1,14.687942
211,0.000000,1,16.299428
212,0.000000,1,13.346968
213,-0.024101,1,14.937300
214,0.000000,1,14.614369
215,0.000000,1,14.163548
216,0.000000,1,14.448283
217,0.000000,1,20.295086
218,0.000000,1,20.553631
219,-0.015149,1,23.763902
220,0.000000,1,20.000502
221,0.000000,1,22.060980
222,0.000000,1,22.977090
223,0.000000,1,26.038678
224,0.000000,1,21.379388
225,0.000000,1,18.849658
226,0.022474,1,16.018175
227,0.000000,1,13.570488
228,0.000000,1,12.396244
229,0.000000,1,4.932173
230,0.000000,1,6.904285
231,0.000000,1,6.808421
232,0.000000,1,12.910435
233,0.000000,1,4.886878
234,0.000000,1,17.284388
235,0.000000,1,7.680269
236,0.000000,1,16.214702
237,0.000000,1,17.679348
238,0.000000,1,19.511550
239,0.000000,1,19.634252
240,-0.017547,1,20.516126
241,0.000000,1,23.977847
242,0.000000,1,22.835606
243,0.000000,1,21.379388
244,-0.014021,1,25.676489
245,0.000000,1,22.689486
246,0.000000,1,22.231321
247,0.000000,1,21.389159
248,0.000000,1,19.517522
249,0.000000,1,20.642710
250,0.000000,1,24.204892
251,0.000000,1,27.450565
252,0.000000,1,26.143628
253,0.000000,1,28.661843
254,-0.018073,1,19.918883
255,0.000000,1,12.910435
256,0.000000,1,11.600888
257,0.000000,1,11.231734
258,0.000000,1,10.884456
259,0.000000,1,12.115548
260,0.000000,1,12.856244
261,0.000000,1,13.718938
262,0.000000,1,17.921236
263,0.000000,1,21.030307
264,-0.016133,1,22.314910
265,0.000000,1,22.977090
266,0.000000,1,24.072070
267,0.000000,1,22.496713
268,0.000000,1,24.795670
269,0.000000,1,25.221344
270,0.000000,1,25.193650
271,0.000000,1,27.440068
272,0.000000,1,24.028495
273,0.000000,1,26.643791
274,0.000000,1,26.691800
275,0.000000,1,24.657977
276,0.000000,1,22.932209
277,0.000000,1,25.544484
278,0.000000,1,25.299684
279,-0.016784,1,21.448930
280,0.000000,1,25.024594
281,0.000000,1,26.417891
282,0.000000,1,26.141130
283,0.000000,1,20.653978
284,0.000000,1,25.115292
285,-0.014442,1,24.926760
286,0.000000,1,31.273384
287,0.000000,1,23.017594
288,0.000000,1,24.405552
289,0.000000,1,25.193650
290,0.000000,1,22.173660
291,0.000000,1,24.847247
292,-0.016805,1,21.421778
293,0.000000,1,19.660115
294,0.000000,1,20.777576
295,0.000000,1,23.113454
296,0.000000,1,25.544484
297,0.000000,1,24.767496
298,-0.015964,1,22.550580
299,0.000000,1,22.977090
300,0.000000,1,20.676524
301,0.000000,1,21.448930
302,0.000000,1,17.845888
303,0.000000,1,14.579435
304,0.000000,1,17.812948
305,-0.017202,1,20.927671
306,0.000000,1,21.642649
307,0.000000,1,21.042889
308,0.000000,1,21.477373
309,0.016494,1,21.826750
310,0.000000,1,23.095249
311,0.000000,1,21.689402
312,0.017273,1,20.841635
313,0.000000,1,23.746198
314,0.000000,1,23.461535
315,0.000000,1,21.512088
316,0.016885,1,21.320759
317,0.000000,1,19.715926
318,0.000000,1,20.262233
319,0.000000,1,20.990095
320,0.000000,1,22.548578
321,0.000000,1,20.626556
322,0.000000,1,19.037110
323,0.000000,1,22.883555
324,0.000000,1,22.234889
325,0.000000,1,24.149488
326,0.000000,1,23.113469
327,0.000000,1,24.472130
328,0.000000,1,19.910376
329,-0.016184,1,22.244062
330,0.000000,1,21.858793
331,0.000000,1,23.484154
332,0.000000,1,23.333098
333,0.000000,1,23.426050
334,0.000000,1,23.295762
335,0.000000,1,26.593556
336,-0.014730,1,24.439100
337,0.000000,1,26.971632
