ID,Pendiente,Tiempo,Velocidad
1,0.019565,1,18.399881
2,0.017824,3,6.73247
3,0,1,5.765278
4,0,1,3.746048
5,0.024045,2,7.485941
6,0,1,13.428216
7,0.077772,1,4.628927
8,0,1,10.913364
9,0.039765,2,4.526606
10,0,1,0.483872
11,0,2,2.198837
12,0,1,3.200339
13,0,1,3.097696
14,0.032868,2,5.476514
15,0.02465,2,7.302211
16,0,1,6.471166
17,0,1,7.680269
18,0,1,7.176737
19,0,2,7.804073
20,0,2,9.56765
21,0,1,11.570965
22,0,1,12.298118
23,0,2,10.207595
24,0,2,6.804122
25,0.02907,2,6.191874
26,0,1,8.689738
27,0,2,11.394387
28,0,1,11.662978
29,0,1,12.08245
30,-0.01311,2,13.729543
31,0,1,14.102201
32,0,1,13.390956
33,0,2,11.396119
34,0,2,13.013653
35,0.02575,2,13.980418
36,0.013932,2,12.920191
37,0.015098,2,11.922152
38,0.013802,2,13.041331
39,0.026296,1,13.69022
40,0,2,13.680686
41,0.024895,1,14.460815
42,0.023549,1,15.287249
43,0.011809,2,15.242168
44,0.023886,1,15.071296
45,0.023886,1,15.071296
46,0.022402,2,16.070276
47,0.020712,1,17.381531
48,0.020347,1,17.69342
49,0.038972,1,18.474858
50,0.01893,2,19.017684
51,0.019073,2,18.87487
52,0.025664,2,21.041026
53,0.026491,2,20.384478
54,0.018935,1,19.012745
55,0.020204,2,17.818681
56,0.020232,1,17.793367
57,0.039296,1,18.322657
58,0.038834,2,18.540391
59,0.040907,2,17.600969
60,0.040489,1,17.782506
61,0.031283,2,17.261816
62,0.031951,2,16.90105
63,0.031221,2,17.295997
64,0.047802,2,18.827537
65,0.056859,2,18.994493
66,0.043563,2,16.527937
67,0.021696,1,16.592936
68,0.010502,2,17.139766
69,0.01103,2,16.318777
70,0.022614,1,15.919297
71,0.012512,2,14.386754
72,0.026232,2,13.723544
73,0.028665,2,12.558796
74,0.025778,2,13.965242
75,0.036051,2,14.978687
76,0,1,16.219418
77,-0.022088,1,16.298586
78,0.057511,2,15.649105
79,0.025535,1,14.098028
80,0.060489,2,14.87873
81,0.038149,2,14.154937
82,0.056006,1,12.855722
83,0.059797,2,12.040817
84,0.042947,2,12.573558
85,0.055629,1,12.942986
86,0.044878,2,12.032755
87,0.056913,1,12.650789
88,0.042179,2,12.802563
89,0.046731,1,15.407237
90,0.052437,1,13.730681
91,0.058294,1,12.351125
92,0.036567,1,9.845064
93,0.021504,2,8.370657
94,0.046964,2,7.665446
95,0.023429,2,7.68276
96,0.060485,2,5.951903
97,0.063698,1,5.651626
98,0.099015,1,7.271633
99,0.058358,2,12.337618
100,0.062553,2,11.510251
101,0.078548,2,11.457893
102,0.062681,1,11.486786
103,0.059549,2,12.09082
104,0.028322,1,12.711002
105,0.027162,1,13.253962
106,0.043881,2,12.306078
107,0.025817,1,13.944413
108,0.02669,2,13.488174
109,0.044728,2,12.072998
110,0.028008,1,12.853462
111,0.045376,2,11.900662
112,0.030589,2,11.7691
113,0.029405,2,12.242902
114,0.042728,2,12.638176
115,0.042443,2,12.723003
116,0.055875,2,12.885851
117,0.053739,1,13.398059
118,0.029248,1,12.30845
119,0.056045,2,12.846782
120,0.055992,1,12.858937
121,0.032085,1,11.22025
122,0.056167,1,12.818912
123,0.061008,2,11.80168
124,0.052264,2,10.33225
125,0.054705,2,9.87116
126,0.068321,2,10.538455
127,0.032868,1,10.953029
128,0.063706,2,11.301934
129,0.030377,1,11.851222
130,0.062006,1,11.61175
131,0.054608,1,13.184939
132,0.066376,2,13.559197
133,0.059756,1,12.048912
134,0.058496,1,12.30845
135,0.083842,1,12.881322
136,0.062204,2,11.574796
137,0.062377,1,11.542781
138,0.090542,1,11.928157
139,0.07062,2,12.744202
140,0.060874,1,11.82767
141,0.059279,1,12.145864
142,0.096834,1,11.153156
143,0.069101,2,10.419471
144,0.072315,2,9.956464
145,0.049255,1,14.617735
146,0.070168,1,5.130526
147,0.074301,1,9.690282
148,0.07646,2,9.416678
149,0.061286,2,8.811157
150,0.065695,2,8.219758
151,0.062887,2,8.586844
152,0.0763,1,9.436421
153,0.070629,2,10.194095
154,0.064238,1,11.20824
155,0.048163,2,11.211833
156,0.070571,1,15.303632
157,0.069476,1,5.18166
158,0.05891,2,9.166473
159,0.055472,2,9.734674
160,0.0497,2,10.865191
161,0.05687,1,12.660462
162,0.079239,1,13.629622
163,0.053232,2,13.525735
164,0.051986,2,13.849843
165,0.07395,1,14.604422
166,0.057082,2,12.613435
167,0.064238,1,11.20824
168,0.070973,1,10.144663
169,0.075391,2,9.550247
170,0.070338,2,10.236359
171,0.052408,1,13.738478
172,0.073125,1,4.923061
173,0.076705,2,11.733241
174,0.06417,1,11.220246
175,0.070031,2,10.281182
176,0.051851,1,13.885999
177,0.07233,1,4.977173
178,0.048176,1,14.945126
179,0.07299,1,4.932173
180,0.055833,2,9.671706
181,0.069349,2,7.786658
182,0.039601,1,9.090684
183,0.042056,2,8.559916
184,0.056917,2,9.487503
185,0.05642,1,19.142057
186,0.043392,0,16.033608
187,0.041779,2,12.925159
188,0.046594,2,11.58943
189,0.030038,2,11.984726
190,0.06402,1,11.246418
191,0.036201,2,9.944602
192,0.036981,2,9.734674
193,0.036962,2,9.739787
194,0.05064,2,10.663544
195,0.032881,1,10.948414
196,0.052468,2,10.292047
197,0.03466,2,10.386655
198,0.037122,1,9.697705
199,0.077659,2,9.271301
200,0.076435,1,9.419803
201,0.056224,2,9.604411
202,0.046851,2,11.525814
203,0.045871,2,11.772113
204,0.031253,1,11.51883
205,0.028348,1,12.699281
206,0.029904,1,12.038465
207,0.030302,2,11.880594
208,0.061315,1,11.742631
209,0.021303,2,8.449357
210,0.030377,1,11.851222
211,0,1,5.015088
212,0.023513,1,15.310681
213,0.069281,1,5.196226
214,0.083426,2,10.788062
215,0.072126,2,12.478118
216,0.081082,2,13.319879
217,0.035328,2,15.285409
218,0,2,13.642238
219,-0.024359,1,14.778677
220,0,1,14.087268
221,-0.011415,2,15.769051
222,-0.010887,2,16.533884
223,-0.01063,2,16.933579
224,-0.012314,2,14.617683
225,0,1,14.448283
226,-0.020649,1,17.434307
227,-0.008734,2,20.610207
228,0,1,20.30085
229,0,1,17.210506
230,0,2,14.626418
231,0,1,16.656581
232,0,1,17.16107
233,0,1,18.172976
234,0,2,18.101785
235,-0.009542,2,18.863073
236,0,2,19.914905
237,0.009655,2,18.642762
238,0,1,17.268746
239,0.02159,2,16.674734
240,0.0326,2,16.5645
241,-0.028241,2,19.121425
242,0,1,19.742386
243,-0.017367,2,20.72916
244,-0.016204,1,22.216565
245,-0.01538,1,23.406527
246,-0.01595,1,22.569973
247,-0.007647,2,23.538308
248,-0.015699,1,22.931089
249,0,2,22.431364
250,-0.014851,1,24.241226
251,0,1,23.665788
252,-0.007832,2,22.981889
253,-0.01586,1,22.698508
254,-0.015589,1,23.092924
255,-0.014221,2,25.315067
256,0,1,27.344408
257,-0.006835,2,26.334216
258,-0.014053,2,25.617789
259,0,1,24.169738
260,-0.016299,2,22.087051
261,-0.008971,2,20.065621
262,-0.018042,2,19.952926
263,-0.016472,1,21.855312
264,-0.008172,2,22.026373
265,-0.008179,2,22.00768
266,-0.016116,2,22.33807
267,-0.008039,2,22.390313
268,-0.030551,1,23.567224
269,-0.015244,2,23.616563
270,-0.016834,1,21.38486
271,0,1,20.056514
272,-0.009755,2,18.451355
273,-0.009509,2,18.928795
274,-0.0163,2,22.085559
275,-0.0174,2,20.69019
276,-0.01804,1,19.955534
277,-0.018167,2,19.815935
278,-0.017967,2,20.036338
279,-0.019075,1,18.873324
280,-0.009614,2,18.723112
281,0,1,18.764683
282,-0.02942,2,18.354692
283,-0.036102,1,19.943338
284,-0.042521,2,21.166067
285,-0.034041,1,21.151076
286,-0.029084,2,18.566689
287,-0.041976,1,17.152531
288,-0.022478,1,16.016008
289,0,2,15.187842
290,0,2,13.157298
291,-0.030876,1,11.659496
292,0,2,9.17611
293,0,1,9.5764
294,0,2,14.950138
295,-0.011091,2,16.229057
296,0,1,16.810157
297,0,1,17.948264
298,0,2,17.938467
299,0,1,18.79574
300,0,2,18.828828
301,0,2,21.258504
302,0,2,22.379445
303,-0.008125,2,22.154364
304,0,1,21.989938
305,0,2,21.822354
306,0,1,25.02288
307,0,2,24.605762
308,0.014475,2,24.870928
309,0,2,20.005556
310,0.020905,1,17.220906
311,0,1,17.766425
312,0,2,19.289761
313,0,1,20.239276
314,0,1,19.64021
315,0,1,18.37237
316,0.010144,2,17.743986
317,0.018003,1,19.996898
318,0.009174,2,19.621634
319,0.01792,2,20.089787
320,0.008106,2,22.205167
321,0,1,21.058009
322,0,2,19.529485
323,0,2,19.808678
324,0,1,18.174931
325,0,1,18.500789
326,0.00962,2,18.711434
327,0.018202,1,19.77818
328,0.009739,2,18.481918
329,0,2,16.348064
330,0,1,13.981637
331,0.026455,1,13.608245
332,0,2,12.965549
333,0,1,15.146849
334,0,1,16.690856
335,0.012197,2,14.758324
336,0,1,13.062812
337,0,2,16.780603
338,0.017868,1,20.147627
339,0.008853,2,20.331643
340,0,2,19.747265
341,0,2,19.719259
342,0,2,20.691578
343,0,1,20.77331
344,0,2,21.668702
345,0.020093,1,17.91702
346,0,1,18.389228
347,0,2,17.173058
348,0.009339,2,19.274706
349,0,1,22.076975
350,0,1,22.778345
