ID,Pendiente,Tiempo,Velocidad
1,0.000000,4,0.120779
2,0.000000,2,0.638390
3,0.000000,2,0.638390
4,0.000000,1,0.483116
5,0.000000,2,0.800053
6,0.000000,25,0.831744
7,0.000000,1,8.338414
8,0.000000,2,10.951085
9,0.000000,1,12.616528
10,0.000000,2,13.205664
11,0.000000,1,13.371008
12,0.013275,2,13.558984
13,0.000000,1,13.629622
14,0.000000,2,13.075101
15,0.014270,2,12.614207
16,0.000000,1,11.801938
17,0.032291,1,11.148584
18,0.014631,2,12.302523
19,0.000000,2,11.287098
20,0.000000,2,11.919697
21,0.030302,1,11.880594
22,0.000000,2,12.195853
23,0.000000,1,12.899326
24,0.000000,1,13.151592
25,0.000000,2,12.469295
26,0.000000,2,11.661322
27,0.000000,2,12.476507
28,0.000000,1,11.819538
29,0.000000,1,10.871582
30,0.015690,2,11.472269
31,0.000000,2,9.435215
32,0.000000,1,7.511670
33,0.000000,1,5.642798
34,0.000000,2,3.563948
35,0.000000,1,2.269361
36,0.000000,2,1.025987
37,0.000000,1,2.051975
38,0.000000,1,1.874034
39,0.000000,2,0.638390
40,0.000000,2,0.241936
41,0.000000,1,0.482450
42,0.000000,21,0.822387
43,0.000000,2,6.797381
44,0.000000,1,9.053215
45,0.000000,2,9.594212
46,0.000000,1,10.219478
47,0.000000,2,7.411189
48,0.000000,2,4.193253
49,0.369852,1,3.893447
50,-0.035510,2,5.068985
51,0.000000,2,6.677869
52,-0.019906,2,9.042525
53,0.000000,1,11.663089
54,-0.013309,2,13.524586
55,0.000000,2,13.205664
56,-0.013403,2,13.429579
57,0.000000,1,14.343188
58,0.000000,2,14.031389
59,-0.013006,2,13.839316
60,0.000000,2,13.839316
61,0.000000,2,14.022092
62,0.000000,2,13.797203
63,-0.027155,1,13.257374
64,0.000000,2,13.385110
65,0.000000,1,13.725284
66,-0.012997,2,13.849805
67,0.000000,1,14.163548
68,0.000000,2,13.910690
69,0.000000,1,14.245470
70,-0.013093,2,13.747534
71,0.000000,2,13.549302
72,0.000000,2,13.609296
73,0.000000,2,13.245257
74,-0.025417,1,14.163548
75,0.000000,1,13.718938
76,0.000000,1,13.979455
77,-0.013209,2,13.627476
78,0.000000,1,13.460393
79,0.000000,1,11.893982
80,0.000000,2,11.591253
81,0.000000,1,12.820025
82,0.000000,2,13.361162
83,0.000000,1,13.939945
84,0.000000,2,14.462509
85,0.000000,1,15.269270
86,0.000000,2,15.202440
87,0.000000,1,15.886224
88,0.000000,1,15.842214
89,0.000000,1,15.714655
90,0.000000,2,15.758267
91,0.000000,1,14.705885
92,0.000000,1,13.614606
93,-0.013342,2,13.491196
94,0.000000,1,13.281613
95,0.000000,1,14.458464
96,-0.012136,2,14.832157
97,0.000000,2,14.800736
98,-0.012109,2,14.865466
99,-0.011965,2,15.043381
100,0.000000,2,14.683043
101,0.000000,1,15.067620
102,-0.011555,2,15.577578
103,0.000000,2,15.285134
104,-0.010615,2,16.957800
105,-0.010003,2,17.994713
106,-0.019975,1,18.022716
107,-0.010393,2,17.319818
108,-0.020001,1,17.999006
109,-0.019696,2,18.278127
110,0.000000,1,16.721399
111,-0.011086,2,16.237332
112,0.000000,2,16.723503
113,-0.011230,2,16.029193
114,0.000000,2,15.638562
115,-0.011681,2,15.409924
116,0.000000,1,15.886224
117,0.000000,1,16.262734
