ID,Pendiente,Tiempo,Velocidad
1,0.000000,1,1.675098
2,0.000000,1,1.529845
3,0.000000,1,1.529845
4,0.000000,2,0.764923
5,0.000000,1,1.529845
6,0.000000,1,1.675098
7,0.000000,2,0.764923
8,0.000000,1,1.529845
9,0.000000,6,0.254974
10,0.000000,2,0.764923
11,0.000000,1,1.529845
12,0.000000,1,1.529845
13,0.000000,2,42.888472
14,-0.005371,2,33.513399
15,-0.006307,2,28.540469
16,0.000000,2,24.291567
17,-0.008442,2,21.322105
18,0.000000,1,21.475274
19,-0.008619,2,20.883107
20,0.000000,1,18.693947
21,0.000000,1,13.415008
22,0.000000,2,8.965008
23,0.000000,1,22.915786
24,0.000000,1,16.293622
25,0.000000,2,14.639796
26,0.000000,1,20.444652
27,0.000000,1,16.604917
28,0.000000,1,23.538197
29,0.000000,1,23.952013
30,0.000000,2,11.193520
31,0.000000,1,16.185546
32,0.000000,1,23.754416
33,0.000000,2,19.456029
34,0.000000,1,19.190488
35,0.000000,2,13.758707
36,0.000000,2,16.874609
37,0.000000,1,14.162159
38,0.000000,2,11.714405
39,0.000000,1,14.310155
40,0.000000,2,8.669050
41,0.000000,1,18.689544
42,0.000000,1,30.530232
43,0.020386,1,17.659249
44,0.000000,2,11.012711
45,-0.009682,1,37.181286
46,0.000000,1,30.698215
47,0.000000,2,13.336326
48,-0.017554,1,20.507659
49,0.000000,1,37.460621
50,-0.004791,2,37.573654
51,0.000000,2,35.590309
52,0.000000,1,30.260804
53,0.000000,1,21.377578
54,0.000000,2,15.780163
55,0.000000,1,17.893573
56,0.000000,1,13.493322
57,0.000000,1,7.063502
58,0.000000,1,17.659249
59,0.000000,2,14.397480
60,0.000000,2,6.746661
61,0.000000,1,14.168185
62,0.000000,1,16.218871
63,0.000000,2,12.409418
64,0.000000,1,28.696115
65,0.010435,2,17.250341
66,0.000000,1,20.964960
67,0.000000,1,26.203338
68,0.000000,2,12.300950
69,0.000000,2,13.172864
70,0.000000,1,9.335506
71,0.000000,2,4.199076
72,0.000000,2,2.197712
73,0.000000,1,0.836075
74,0.000000,1,3.378251
75,0.000000,2,9.538069
76,0.000000,1,2.643898
77,0.000000,2,0.540142
78,0.000000,2,0.592427
79,0.000000,2,3.558382
80,0.000000,1,10.196960
81,0.007853,2,45.842290
82,0.006119,2,29.414380
83,-0.020940,1,17.192297
84,0.000000,1,19.734800
85,0.000000,2,17.829936
86,0.000000,1,28.894471
87,0.000000,1,22.291916
88,0.000000,2,10.692430
89,0.000000,1,18.281326
90,-0.015464,2,11.639893
91,0.000000,1,21.286688
92,0.000000,2,9.136422
93,-0.012085,2,14.894485
94,0.000000,2,12.014525
95,0.000000,1,16.378970
96,-0.025257,1,14.253682
97,0.000000,2,12.420070
98,0.000000,2,11.769154
99,0.000000,1,15.756908
100,0.000000,2,14.113098
101,0.024154,1,14.904576
102,0.000000,1,22.577220
103,0.000000,2,9.524131
