ID,Pendiente,Tiempo,Velocidad
1,0.093842,1,3.836228
2,0.000000,1,3.617708
3,0.000000,1,4.130143
4,0.000000,1,3.617708
5,0.023683,1,15.200514
6,0.000000,1,5.683892
7,0.000000,1,10.871582
8,0.000000,1,11.801938
9,-0.023322,1,15.436048
10,0.000000,1,4.886784
11,-0.027396,1,13.140652
12,0.021511,1,16.735921
13,-0.042766,1,16.835969
14,-0.021948,1,16.402450
15,0.000000,1,14.405810
16,0.026315,1,13.680576
17,0.090121,1,11.983946
18,0.052629,1,13.680576
19,0.000000,1,4.395424
20,0.031139,1,11.560972
21,0.000000,1,3.893443
22,0.000000,1,6.685506
23,0.000000,1,4.934178
24,-0.032793,5,2.195619
25,0.000000,1,8.852940
26,0.000000,1,4.762066
27,0.000000,1,5.296226
28,0.067518,1,10.663888
29,-0.062930,1,11.441308
30,-0.025756,1,13.977342
31,-0.024028,1,14.982444
32,-0.048621,1,14.808409
33,0.000000,1,14.470337
34,0.000000,1,14.436115
35,-0.025547,1,14.091412
36,0.000000,1,14.604422
37,0.000000,1,14.202745
38,0.000000,1,13.690220
39,0.276726,1,14.310158
40,0.112132,1,16.052533
41,0.087293,1,16.496179
42,0.063722,1,16.948710
43,0.018753,1,19.196424
44,0.000000,1,19.685308
45,0.013009,1,27.673582
46,0.017690,1,20.350901
47,0.016353,1,22.014266
48,0.020599,1,17.476556
49,0.000000,1,17.467009
50,0.020659,1,17.425512
51,0.000000,1,16.768105
52,0.019882,1,18.106420
53,0.000000,1,17.163947
54,0.024288,1,14.822370
55,0.000000,1,12.304073
56,0.000000,1,4.788526
57,0.000000,1,12.855722
58,0.000000,1,11.345180
59,0.000000,1,17.270921
60,0.000000,1,11.968438
61,0.000000,1,17.804002
62,0.000000,1,8.407926
63,0.000000,1,12.865345
64,0.000000,1,15.282385
65,0.000000,1,5.276207
66,0.000000,1,13.285818
67,0.085351,1,4.217861
68,0.000000,1,15.783343
69,0.000000,1,5.278342
70,0.028702,1,12.542490
71,0.055118,1,13.062812
72,0.028534,1,12.616528
73,0.026627,1,13.520279
74,0.026627,1,13.520279
75,0.056301,1,12.788489
76,0.026413,1,13.629622
77,0.031629,1,11.382055
78,0.026682,1,13.492296
79,0.027865,1,12.919500
80,0.025238,1,14.263999
81,0.000000,1,15.023430
82,0.023116,1,15.573316
83,0.000000,1,15.352916
84,0.024372,1,14.771210
85,0.000000,1,15.038910
86,0.000000,1,15.023430
87,0.022830,1,15.768623
88,0.000000,1,15.408025
89,0.024516,1,14.684285
90,-0.024450,1,14.723867
91,0.000000,1,14.253682
92,0.000000,1,15.436048
93,0.000000,1,15.638274
94,0.000000,1,15.638274
95,0.000000,1,14.087268
96,0.000000,1,14.808409
97,-0.023175,1,15.533752
98,0.000000,1,15.714655
99,0.023880,1,15.075385
100,0.000000,1,15.352916
101,0.023577,1,15.269270
102,0.000000,1,15.436048
103,0.022001,1,16.362601
104,0.000000,1,15.638274
105,0.022847,1,15.756908
106,0.000000,1,14.808409
107,0.023577,1,15.269270
108,0.000000,1,15.803291
109,0.046897,1,15.352916
110,0.022136,1,16.262734
111,0.023448,1,15.352916
112,0.025748,1,13.981637
113,0.026455,1,13.608245
114,0.000000,1,12.919500
115,0.028534,1,12.616528
116,0.027559,1,13.062812
117,0.027865,1,12.919500
118,0.026955,1,13.355737
119,0.026225,1,13.727470
120,0.026955,1,13.355737
121,0.027865,1,12.919500
122,0.000000,1,12.486701
